epoch,total_loss,gae_loss,dgi_loss,cpnt_loss,auc,ap,precision,recall,f1,reconstruction_accuracy,embedding_norm,embedding_shift,cosine_similarity,learning_rate,grad_norm
107,0.8150973320007324,1.0259987115859985,0.7294678688049316,0.11420728266239166,0.925621747970581,0.9124634265899658,0.702020202020202,1.0,0.8249258160237388,0.7877697841726619,1.3799195289611816,0.215837761759758,0.8942824006080627,0.007484347533196961,0.9278192863084015
108,0.8314509987831116,1.0520515441894531,0.7508670091629028,0.08335551619529724,0.9170937538146973,0.8991712331771851,0.6984924623115578,1.0,0.8224852071005917,0.7841726618705036,1.3792128562927246,0.16534392535686493,0.8929145336151123,0.007437196583476596,1.1121942061978736
109,0.8592187762260437,1.0870498418807983,0.7757382988929749,0.08702871203422546,0.9136213064193726,0.8890243172645569,0.7009309542280838,1.0,0.8241733181299887,0.7866629773104593,1.3914005756378174,0.21711651980876923,0.8933460116386414,0.007389759617931182,0.8415022669308226
110,0.8349893093109131,1.0524630546569824,0.7562457323074341,0.09633383899927139,0.927022397518158,0.9132592678070068,0.7122585731178558,1.0,0.8319521178637201,0.7980077476480354,1.3986318111419678,0.14232969284057617,0.8925517797470093,0.007342042203498951,0.7594543469564081
111,0.8361895084381104,1.0710852146148682,0.7158651351928711,0.09714709967374802,0.9243255257606506,0.908189058303833,0.7230892356942777,1.0,0.8392940083604273,0.8085224128389596,1.3489543199539185,0.18700994551181793,0.8816143870353699,0.007294049940030054,0.9573833182409367
112,0.812816321849823,1.0521396398544312,0.6848524212837219,0.06879610568284988,0.9158949255943298,0.8959888815879822,0.72337870296237,1.0,0.8394889663182347,0.8087991145545103,1.3170405626296997,0.17542894184589386,0.8738376498222351,0.007245788459629397,0.5177336195846384
113,0.8189101219177246,1.0535774230957031,0.7027493715286255,0.07384233176708221,0.918727457523346,0.892935574054718,0.7360488798370672,1.0,0.8479587048334115,0.8206972883231876,1.332391619682312,0.15484677255153656,0.8775678873062134,0.007197263425995681,0.7269155382443161
114,0.8240969777107239,1.0474215745925903,0.7250734567642212,0.09583764523267746,0.9142941236495972,0.8883548974990845,0.7145116646896006,1.0,0.8334870848708487,0.8002213613724405,1.3773632049560547,0.16898542642593384,0.8873791098594666,0.00714848053375676,0.4971271435118655
115,0.8082318305969238,1.0244982242584229,0.6978620886802673,0.12711575627326965,0.9254205226898193,0.9088283181190491,0.7122585731178558,1.0,0.8319521178637201,0.7980077476480354,1.4224767684936523,0.15022370219230652,0.8959479928016663,0.007099445507801323,0.5712543694676373
116,0.8312323689460754,1.0712385177612305,0.709907054901123,0.0734165608882904,0.918400228023529,0.9007384777069092,0.7047581903276131,1.0,0.8268130862502859,0.7905368013281683,1.426544189453125,0.166077122092247,0.8977743983268738,0.00705016410260708,0.6863352373582676
117,0.8411082029342651,1.0861034393310547,0.7005517482757568,0.09538771957159042,0.9155030846595764,0.8981106877326965,0.7003875968992248,1.0,0.8237975837702303,0.7861095738793581,1.388650894165039,0.17807045578956604,0.8919322490692139,0.007000642101565433,0.6121884074639369
118,0.8389657735824585,1.0638785362243652,0.7251702547073364,0.12897419929504395,0.9172467589378357,0.8986648321151733,0.7184890656063618,1.0,0.8361869504858862,0.8040951853901495,1.3584790229797363,0.1493750512599945,0.8873662352561951,0.0069508853163027726,0.6759594774342391
119,0.8274930715560913,1.0574376583099365,0.6920853853225708,0.13339437544345856,0.919121503829956,0.9019214510917664,0.7327656123276561,1.0,0.8457758015445822,0.8176535694521306,1.3490427732467651,0.15050378441810608,0.8867429494857788,0.00690089958599846,0.6418947023560704
120,0.8339112401008606,1.0746114253997803,0.6910351514816284,0.10923730581998825,0.9152678847312927,0.8967012763023376,0.7190608834062873,1.0,0.836574074074074,0.8046485888212507,1.3577075004577637,0.16356013715267181,0.889836311340332,0.006850690776699573,0.5500684245825879
121,0.8326482772827148,1.0614980459213257,0.6902556419372559,0.15456992387771606,0.9216393828392029,0.9063577055931091,0.7080721003134797,1.0,0.8290892406515256,0.7938572219147759,1.3598073720932007,0.16206565499305725,0.8916757106781006,0.006800264780632495,0.5491311668555804
122,0.8015185594558716,1.0272536277770996,0.6748436093330383,0.10970331728458405,0.9249941110610962,0.9076508283615112,0.7216453674121406,1.0,0.8383205752725585,0.8071389042612064,1.3712137937545776,0.14205025136470795,0.8942273855209351,0.006749627515511443,0.5700634858031638
123,0.8267665505409241,1.0581027269363403,0.7221579551696777,0.07576960325241089,0.9221786856651306,0.8932825326919556,0.7133833399131465,1.0,0.8327188940092167,0.7991145545102379,1.3719829320907593,0.15800897777080536,0.8949516415596008,0.006698784923843993,0.5507124075063099
124,0.8118863701820374,1.0442912578582764,0.7029991149902344,0.06374557316303253,0.9217612743377686,0.9041717052459717,0.7091836734693877,1.0,0.8298507462686567,0.7949640287769785,1.383800983428955,0.16410787403583527,0.8973479270935059,0.006647742972233702,0.49250444921195713
125,0.7935484647750854,1.0329939126968384,0.6586016416549683,0.060677483677864075,0.9228019118309021,0.9018586874008179,0.7105780574125049,1.0,0.8308045977011494,0.7963475373547316,1.4011138677597046,0.14175526797771454,0.9008739590644836,0.0065965076506798994,0.421156628476094
126,0.8152496814727783,1.0512757301330566,0.6917681694030762,0.07694803923368454,0.915867805480957,0.8990185260772705,0.706964006259781,1.0,0.8283291313316526,0.7927504150525734,1.3783971071243286,0.1225254237651825,0.8977075219154358,0.006545084971874737,0.6194650264995908
127,0.8045809864997864,1.0589334964752197,0.6504874229431152,0.043993253260850906,0.919421911239624,0.8926576972007751,0.7164948453608248,1.0,0.8348348348348348,0.802158273381295,1.3674049377441406,0.1305377334356308,0.8953609466552734,0.006493480970497568,0.5835863723293885
128,0.8026106953620911,1.036014199256897,0.6775450706481934,0.07743920385837555,0.9267446398735046,0.9130867719650269,0.7164948453608248,1.0,0.8348348348348348,0.802158273381295,1.3582810163497925,0.1509571373462677,0.8928006887435913,0.006441701702506755,0.5405837771835786
129,0.813599169254303,1.0458630323410034,0.6830732822418213,0.10208692401647568,0.9229910373687744,0.9043543338775635,0.7219336795844986,1.0,0.8385150812064965,0.8074156059767571,1.3552600145339966,0.12768495082855225,0.8906752467155457,0.006389753244428972,0.5654723836244101
130,0.8005930185317993,1.0288482904434204,0.6771602630615234,0.09329330176115036,0.9225538372993469,0.9051878452301025,0.7145116646896006,1.0,0.8334870848708487,0.8002213613724405,1.3597488403320312,0.13864901661872864,0.8908576965332031,0.006337641692646105,0.5728063766541861
131,0.8486831188201904,1.0795478820800781,0.7289777994155884,0.12473270297050476,0.9227359294891357,0.9049156308174133,0.7097407698350353,1.0,0.830232023891569,0.7955174322080797,1.3715661764144897,0.11467099189758301,0.8936022520065308,0.006285373162679804,0.5770238927064081
132,0.810950756072998,1.0637083053588867,0.641238808631897,0.08277322351932526,0.9238289594650269,0.9057444334030151,0.7064112587959344,1.0,0.8279495990836198,0.792197011621472,1.373335361480713,0.14474327862262726,0.8948716521263123,0.006232953788473811,0.6342364062151791
133,0.8235417604446411,1.0696640014648438,0.666012704372406,0.1016010269522667,0.9127195477485657,0.8856536149978638,0.7047581903276131,1.0,0.8268130862502859,0.7905368013281683,1.379577398300171,0.12020482867956161,0.8985373973846436,0.0061803897216741,0.516753554311204
134,0.7944970726966858,1.0196501016616821,0.6797729730606079,0.08509214967489243,0.9320363998413086,0.9162606596946716,0.7114173228346456,1.0,0.8313779618127444,0.7971776425013835,1.4025236368179321,0.13341699540615082,0.9032636284828186,0.006127687130906972,0.6140437195640513
135,0.7969943284988403,1.0286364555358887,0.6739169359207153,0.07555486261844635,0.9246291518211365,0.9047584533691406,0.706964006259781,1.0,0.8283291313316526,0.7927504150525734,1.4079742431640625,0.11123554408550262,0.9056453704833984,0.006074852201055121,0.4950711370096356
136,0.8233717083930969,1.0509611368179321,0.6808770298957825,0.150504931807518,0.9302431344985962,0.9148349165916443,0.705859375,1.0,0.8275704144721777,0.7916436081903708,1.389037847518921,0.14924833178520203,0.9036465287208557,0.006021891132531825,0.8846020279494535
137,0.8086828589439392,1.0465408563613892,0.6928764581680298,0.050261445343494415,0.922381579875946,0.9066035747528076,0.7028393621159083,1.0,0.82549109182275,0.7885998893193138,1.3344624042510986,0.12977825105190277,0.8947058320045471,0.005968810140553293,0.8008054206007434
138,0.7973962426185608,1.0333226919174194,0.6588544845581055,0.08459319174289703,0.9220902919769287,0.9057857394218445,0.7102987421383647,1.0,0.830613652034015,0.796070835639181,1.292274832725525,0.16678683459758759,0.8857085704803467,0.005915615454409281,0.6525133494975346
139,0.838850200176239,1.0720231533050537,0.7105252742767334,0.12003298103809357,0.9221120476722717,0.9043302536010742,0.7230892356942777,1.0,0.8392940083604273,0.8085224128389596,1.285326361656189,0.11828061193227768,0.8834224343299866,0.005862313316732063,0.7429508202115287
140,0.8043455481529236,1.0480706691741943,0.6402221918106079,0.10298389196395874,0.9229112267494202,0.9100691676139832,0.7083496667973344,1.0,0.8292794860027536,0.7941339236303265,1.3297779560089111,0.14845871925354004,0.891391396522522,0.0058089099827638244,0.6298521485626912
141,0.8158710598945618,1.0486561059951782,0.6801229119300842,0.11097798496484756,0.9204907417297363,0.9035419821739197,0.6995741385985288,1.0,0.8232346241457859,0.7852794687327062,1.3893182277679443,0.12835758924484253,0.9011701941490173,0.005755411719622584,0.48899345251944026
142,0.8003665208816528,1.0355253219604492,0.6822078227996826,0.056662026792764664,0.9217562079429626,0.9123347997665405,0.6920720030639602,1.0,0.8180172023540063,0.7775318206972883,1.3911213874816895,0.09478998929262161,0.9012012481689453,0.005701824805566722,0.6652116276462163
143,0.8073366284370422,1.0468833446502686,0.656517744064331,0.10051444917917252,0.9158790111541748,0.8940868973731995,0.7039345539540319,1.0,0.8262459990855053,0.7897066961815163,1.3717730045318604,0.11777585744857788,0.8978434205055237,0.005648155529258194,0.4462525991263406
144,0.8017001152038574,1.0283249616622925,0.6769490242004395,0.10311926156282425,0.9229124784469604,0.9049991965293884,0.7100196463654224,1.0,0.830422794117647,0.7957941339236303,1.3618749380111694,0.09365066140890121,0.8960630297660828,0.005594410189024532,0.563998700720142
145,0.8163878321647644,1.0583829879760742,0.6830762624740601,0.07059286534786224,0.9160834550857544,0.8960387706756592,0.701747572815534,1.0,0.8247375627567322,0.7874930824571112,1.3465907573699951,0.10626034438610077,0.8937500715255737,0.005540595092119709,0.44521224942049176
146,0.8041114211082458,1.041698694229126,0.6702543497085571,0.07685692608356476,0.9213622212409973,0.9075561761856079,0.7100196463654224,1.0,0.830422794117647,0.7957941339236303,1.3312506675720215,0.10865698009729385,0.8908296823501587,0.005486716553983951,0.5880822574353491
147,0.805382251739502,1.0273188352584839,0.6930035352706909,0.10493350774049759,0.9277133345603943,0.9127241969108582,0.7210694333599361,1.0,0.8379318339902619,0.8065855008301052,1.3557233810424805,0.11552491784095764,0.8943448066711426,0.005432780897502589,0.4142143042616
148,0.8005893230438232,1.0267843008041382,0.6904059648513794,0.07944841682910919,0.9247049689292908,0.9027206897735596,0.7111373475009839,1.0,0.8311867525298988,0.7969009407858328,1.3852756023406982,0.11267255246639252,0.8980679512023926,0.005378794452264053,0.3839778756396201
149,0.8038138747215271,1.0382623672485352,0.6721984148025513,0.08537887036800385,0.9191847443580627,0.9001027941703796,0.7075176194205168,1.0,0.8287090116945655,0.7933038184836746,1.3795843124389648,0.11706070601940155,0.8961104154586792,0.005324763553817054,0.5099333356340104
150,0.8077195286750793,1.0450416803359985,0.693388044834137,0.048983365297317505,0.9272072315216064,0.9130750894546509,0.7202072538860104,1.0,0.8373493975903615,0.8057553956834532,1.366480827331543,0.11178792268037796,0.8927444219589233,0.005270694542927088,0.6377656180850296
151,0.8304932117462158,1.0586581230163574,0.7270105481147766,0.09030462801456451,0.9176940321922302,0.8949297666549683,0.7128205128205128,1.0,0.8323353293413174,0.7985611510791367,1.3497076034545898,0.11045444756746292,0.889721691608429,0.0052165937648323115,0.40502469290458853
152,0.7996084094047546,1.0420758724212646,0.6493329405784607,0.08019719272851944,0.9266316294670105,0.9135341048240662,0.7173481540293767,1.0,0.8354137771613499,0.8029883785279469,1.3441729545593262,0.09724841266870499,0.8883715867996216,0.005162467568498903,0.47123780383477687
153,0.806220531463623,1.04994535446167,0.6724996566772461,0.05418941006064415,0.9218183755874634,0.904792308807373,0.7170634920634921,1.0,0.8352207071874277,0.8027116768123962,1.354619026184082,0.08991651982069016,0.8897850513458252,0.005108322305875988,0.40093479148675615
154,0.8267623782157898,1.069164752960205,0.6837884783744812,0.0954425036907196,0.9165942668914795,0.9010823965072632,0.7133833399131465,1.0,0.8327188940092167,0.7991145545102379,1.3630263805389404,0.10219769179821014,0.8914958834648132,0.005054164331150199,0.38071387976009124
155,0.8147264122962952,1.0553953647613525,0.6810736060142517,0.07480501383543015,0.9165308475494385,0.8996694087982178,0.706964006259781,1.0,0.8283291313316526,0.7927504150525734,1.3690600395202637,0.09027149528265,0.8926045894622803,0.005,0.3658292907785047
